;DS;OF;EF;IoU;Sn;Sp;Acc;AO;FPR;FNR;MA;MAPE;Rerr;MAPE2;Rerr2;PSNR;PSNR2;PSNR3
layer: 128;0.49704858483426667;0.9485846331600231;1.8682842287694974;0.3307150050352467;0.9485846331600231;0.07705479452054795;0.36523400191021965;0.3307150050352467;0.922945205479452;0.05141536683997689;0.6347659980897803;1.8168688619295206;0.600764087870105;1.8168688619295206;0.054600694444444445;12.388921421445009;1.973863447361501;-40.482065826218886
layer: 129;0.6042117693367447;0.9715189873417721;1.2443037974683544;0.4328821206993796;0.9715189873417721;0.38447088290544773;0.5787599497276916;0.4328821206993796;0.6155291170945523;0.028481012658227847;0.4212400502723083;1.2158227848101266;0.40238793464599915;1.2158227848101266;0.03335069444444445;14.5701041282647;3.754703440739939;-38.89050404334903
layer: 130;0.5864724245577524;0.9860041987403779;1.3764870538838347;0.41489988221436985;0.9860041987403779;0.3286689419795222;0.544161504932324;0.41489988221436985;0.6713310580204778;0.013995801259622114;0.4558384950676761;1.3624912526242128;0.44666207845836203;1.3624912526242128;0.03380208333333334;14.622246163133969;3.4118900190786876;-38.8519627650898
layer: 131;0.5736051982971095;0.9976617303195635;1.4809041309431021;0.4021363493559535;0.9976617303195635;0.28490779074143774;0.517005076142132;0.4021363493559535;0.7150922092585623;0.002338269680436477;0.482994923857868;1.4785658612626655;0.4814720812182741;1.4785658612626655;0.03293402777777778;14.809836951361916;3.1605743353855367;-38.78123008106533
layer: 132;0.5216346153846154;0.9990791896869244;1.8314917127071824;0.35284552845528455;0.9990791896869244;0.16951983298538623;0.428325193909796;0.35284552845528455;0.8304801670146138;0.0009208103130755065;0.5716748060902039;1.8305709023941068;0.5711002585463947;1.8305709023941068;0.034513888888888886;14.615694070135055;2.4285094687458177;-38.790522468265046
layer: 133;0.4863417246920193;1.0;2.1123348017621146;0.3213021939136589;1.0;0.1321266968325792;0.38486209108402825;0.3213021939136589;0.8678733031674208;0.0;0.6151379089159718;2.1123348017621146;0.6151379089159718;2.1123348017621146;0.03329861111111111;14.775738805885672;2.1102750801817813;-38.38080757156723
layer: 134;0.4352078239608802;0.964769647696477;2.4688346883468837;0.278125;0.964769647696477;0.07746835443037975;0.31883523774419464;0.278125;0.9225316455696203;0.03523035230352303;0.6811647622558054;2.4336043360433606;0.6619977884260966;2.4336043360433606;0.031180555555555555;14.937205165391243;1.6674782687750822;-37.674191822089604
layer: 135;0.37594526467410877;0.9793621013133208;3.230769230769231;0.23148558758314855;0.9793621013133208;0.05953031130529765;0.26692047377326567;0.23148558758314855;0.9404696886947024;0.020637898686679174;0.7330795262267343;3.2101313320825517;0.7237732656514383;3.2101313320825517;0.029704861111111112;15.21623920709295;1.3484890949530075;-36.78654440280399
layer: 136;0.32788416627744044;0.9859550561797753;4.02808988764045;0.19608938547486032;0.9859550561797753;0.08778625954198473;0.25363070539419086;0.19608938547486032;0.9122137404580153;0.014044943820224719;0.7463692946058091;4.014044943820225;0.7411825726141079;4.014044943820225;0.024809027777777777;16.02361689486607;1.2704623563020676;-35.44113315889864
layer: 137;0.2983498349834984;0.9535864978902954;4.438818565400844;0.17532971295577968;0.9535864978902954;0.11298482293423272;0.25298664792691494;0.17532971295577968;0.8870151770657673;0.046413502109704644;0.7470133520730851;4.3924050632911396;0.7315530569219958;4.3924050632911396;0.018072916666666668;17.338892188999154;1.2667163556098755;-33.70706924525334
layer: 138;0.0;0.0;0.24358974358974358;0.0;0.0;0.9532595325953259;0.7997936016511867;0.0;0.046740467404674045;1.0;0.2002063983488132;0.7564102564102564;-0.1217750257997936;362.2628205128205;0.9811284722222222;0.05883039026203675;6.985220471205393;-28.6123661448516
layer: 139;0.4840182648401826;1.0;2.1320754716981134;0.3192771084337349;1.0;0.45012165450121655;0.562862669245648;0.3192771084337349;0.5498783454987834;0.0;0.437137330754352;2.1320754716981134;0.437137330754352;2.1320754716981134;0.003923611111111111;24.06314044275811;3.5938210394654164;-28.479058187926192
layer: 140;0.3568075117370892;1.0;3.6052631578947367;0.21714285714285714;1.0;0.2594594594594595;0.38565022421524664;0.21714285714285714;0.7405405405405405;0.0;0.6143497757847534;3.6052631578947367;0.6143497757847534;3.6052631578947367;0.0023784722222222224;26.23701916266805;2.115842958917539;-27.446351228656127
